label_set,j,span_m,load_kNm,n_evals,feasible,economy,h,b,tf,tw,fy,section_type
0,170,12.39958161891522,74.03084714445842,4800,1,2760.870182348908,736.866468759672,299.926916977191,18.151006934347627,11.423033175922818,355.0,rolled
0,171,7.949423635658444,26.783934268762387,4800,1,510.2130470709039,345.07687065033736,172.63335131411853,10.122524818605635,6.004085786220189,355.0,rolled
0,172,8.41509686852186,68.64910590910081,4800,1,980.0666204614278,473.9484492082351,237.23422242270425,13.975567021132372,7.2871465105836215,355.0,rolled
0,173,9.164652218471918,50.62249262197657,4800,1,1003.4225359513316,460.00659638914647,230.05787214952653,13.5461064855259,7.059840893093776,355.0,rolled
0,174,13.797435511983803,35.83430383728163,4800,1,2238.875190429301,550.2947639806191,282.44699095335557,16.653632538635513,8.432263099085876,355.0,rolled
0,175,10.505707758231141,70.76215345798242,4800,1,1699.8769017728437,558.725100333992,279.7480919801276,16.47667070537601,8.576052380692857,355.0,rolled
0,176,12.370293918154944,20.884371875051883,4800,1,1283.3824289344464,440.22812586767543,225.9498169817001,13.31286810425804,6.735729839115272,355.0,rolled
0,177,8.769030820723197,34.74178846489381,4800,1,726.7287374654844,399.01194391088063,200.3045035828835,11.798011726039201,6.139191472701963,355.0,rolled
0,178,7.283650514883445,119.2782955248445,4800,1,993.5163871343235,567.8159358544524,241.30933308918642,14.141684755128875,8.799392775209594,355.0,rolled
0,179,8.608791888812465,82.02203247973864,4800,1,1154.3151945407315,506.66217710795127,254.87016530763444,15.026519185474648,7.797406029758959,355.0,rolled
0,180,7.7143517418634655,63.6114951734882,4800,1,760.7470976106827,432.62078543790125,219.3809660237908,12.927812964985947,6.623741977586985,355.0,rolled
0,181,14.145675890765604,102.40764130379063,4800,1,5413.497569263903,749.94255301814,299.9560001472544,30.682067215089077,15.345691558616727,460.0,rolled
0,182,11.06950906854937,41.28224632897157,4800,1,1413.4169741889941,490.79611356358686,249.74119802500005,14.743605440398387,7.5194383917205005,355.0,rolled
0,183,11.505305311913261,128.6620822407085,4800,1,3375.8627881932566,714.6094596720678,299.9720931134599,23.240218053502545,12.37981461635496,460.0,rolled
0,184,10.89688494395222,54.698942536262784,4800,1,1606.0173476834345,529.9122110677688,265.4671443748364,15.774101245263896,8.285312007546748,355.0,rolled
